Date,Time,Open,Close,High,Low,Volume
2015.12.22,00:00,1.09133,1.09831,1.09013,1.09565,82586
2015.12.23,00:00,1.09560,1.09563,1.08692,1.09087,66445
2015.12.24,00:00,1.09093,1.09665,1.09024,1.09535,36764
2015.12.28,00:00,1.09512,1.09917,1.09441,1.09655,50568
2015.12.29,00:00,1.09669,1.09909,1.08983,1.09179,59497
2015.12.30,00:00,1.09175,1.09429,1.09011,1.09307,61784
2015.12.31,00:00,1.09308,1.09362,1.08527,1.08575,38069
2016.01.04,00:00,1.08721,1.09455,1.07804,1.08269,102442
2016.01.05,00:00,1.08282,1.08380,1.07099,1.07413,83092
2016.01.06,00:00,1.07447,1.07986,1.07111,1.07764,95959
2016.01.07,00:00,1.07802,1.09393,1.07702,1.09288,117146
2016.01.08,00:00,1.09297,1.09322,1.08025,1.09218,119483
2016.01.11,00:00,1.09184,1.09684,1.08471,1.08584,95606
2016.01.12,00:00,1.08583,1.08994,1.08190,1.08521,104560
2016.01.13,00:00,1.08564,1.08876,1.08041,1.08722,111207
2016.01.14,00:00,1.08760,1.09423,1.08338,1.08611,122081
2016.01.15,00:00,1.08649,1.09837,1.08539,1.09108,127273
2016.01.18,00:00,1.09195,1.09266,1.08681,1.08902,80851
2016.01.19,00:00,1.08898,1.09383,1.08585,1.09057,99367
2016.01.20,00:00,1.09057,1.09751,1.08765,1.08886,125226
2016.01.21,00:00,1.08857,1.09203,1.07768,1.08741,125625
2016.01.22,00:00,1.08738,1.08760,1.07888,1.07952,87453
2016.01.25,00:00,1.07924,1.08567,1.07870,1.08482,69827
2016.01.26,00:00,1.08476,1.08737,1.08183,1.08685,67244
2016.01.27,00:00,1.08687,1.09160,1.08500,1.08913,78520
2016.01.28,00:00,1.08923,1.09670,1.08692,1.09403,80069
2016.01.29,00:00,1.09404,1.09476,1.08097,1.08287,102617
2016.02.01,00:00,1.08321,1.09122,1.08141,1.08866,86847
2016.02.02,00:00,1.08871,1.09393,1.08837,1.09168,89133
2016.02.03,00:00,1.09163,1.11448,1.09031,1.11020,121889
2016.02.04,00:00,1.11015,1.12382,1.10690,1.12067,139050
2016.02.05,00:00,1.12067,1.12455,1.11083,1.11551,123560
2016.02.08,00:00,1.11419,1.12152,1.10860,1.11921,115966
2016.02.09,00:00,1.11916,1.13375,1.11617,1.12913,148210
2016.02.10,00:00,1.12914,1.13108,1.11599,1.12894,141774
2016.02.11,00:00,1.12889,1.13759,1.12733,1.13223,160314
2016.02.12,00:00,1.13226,1.13332,1.12136,1.12520,130090
2016.02.15,00:00,1.12361,1.12487,1.11274,1.11534,89268
2016.02.16,00:00,1.11529,1.11925,1.11237,1.11428,108972
2016.02.17,00:00,1.11429,1.11784,1.11054,1.11265,108678
2016.02.18,00:00,1.11266,1.11490,1.10705,1.11059,105129
2016.02.19,00:00,1.11053,1.11387,1.10660,1.11266,104967
2016.02.22,00:00,1.11103,1.11238,1.10026,1.10283,93894
2016.02.23,00:00,1.10285,1.10519,1.09896,1.10188,105783
2016.02.24,00:00,1.10180,1.10456,1.09568,1.10118,114702
2016.02.25,00:00,1.10123,1.10493,1.09862,1.10166,104288
2016.02.26,00:00,1.10165,1.10677,1.09110,1.09282,103416
2016.02.29,00:00,1.09116,1.09620,1.08587,1.08721,98756
2016.03.01,00:00,1.08721,1.08928,1.08336,1.08658,102662
2016.03.02,00:00,1.08656,1.08803,1.08250,1.08671,96168
2016.03.03,00:00,1.08671,1.09720,1.08530,1.09549,90815
2016.03.04,00:00,1.09550,1.10425,1.09024,1.10033,99753
2016.03.07,00:00,1.09901,1.10252,1.09395,1.10119,69740
2016.03.08,00:00,1.10124,1.10573,1.09932,1.10100,96574
2016.03.09,00:00,1.10101,1.10343,1.09455,1.09977,85744
2016.03.10,00:00,1.09982,1.12172,1.08216,1.11762,125384
2016.03.11,00:00,1.11760,1.12090,1.10798,1.11487,98054
2016.03.14,00:00,1.11450,1.11755,1.10771,1.11013,86551
2016.03.15,00:00,1.11009,1.11244,1.10714,1.11053,91756
2016.03.16,00:00,1.11048,1.12417,1.10574,1.12122,108826
2016.03.17,00:00,1.12113,1.13418,1.12051,1.13152,98098
2016.03.18,00:00,1.13153,1.13362,1.12555,1.12673,50879
2016.03.21,00:00,1.12681,1.12841,1.12341,1.12386,41599
2016.03.22,00:00,1.12380,1.12593,1.11878,1.12151,50895
2016.03.23,00:00,1.12141,1.12228,1.11589,1.11796,37826
2016.03.24,00:00,1.11794,1.11871,1.11437,1.11783,44965
2016.03.25,00:00,1.11778,1.11788,1.11519,1.11632,48926
2016.03.28,00:00,1.11621,1.12192,1.11522,1.11961,41774
2016.03.29,00:00,1.11945,1.13025,1.11683,1.12897,89021
2016.03.30,00:00,1.12901,1.13647,1.12823,1.13364,95287
2016.03.31,00:00,1.13364,1.14112,1.13096,1.13779,96492
2016.04.01,00:00,1.13779,1.14373,1.13342,1.13886,98907
2016.04.04,00:00,1.14000,1.14119,1.13567,1.13880,76703
2016.04.05,00:00,1.13877,1.14045,1.13353,1.13826,86771
2016.04.06,00:00,1.13825,1.14314,1.13260,1.13983,108347
2016.04.07,00:00,1.13982,1.14534,1.13368,1.13754,132742
2016.04.08,00:00,1.13753,1.14185,1.13483,1.13956,111849
2016.04.11,00:00,1.14154,1.14466,1.13714,1.14052,105061
2016.04.12,00:00,1.14044,1.14643,1.13446,1.13842,118734
2016.04.13,00:00,1.13840,1.13905,1.12687,1.12725,121953
2016.04.14,00:00,1.12721,1.12943,1.12332,1.12666,106473
2016.04.15,00:00,1.12668,1.13163,1.12451,1.12801,85200
2016.04.18,00:00,1.12993,1.13313,1.12731,1.13111,73560
2016.04.19,00:00,1.13110,1.13839,1.13029,1.13576,87989
2016.04.20,00:00,1.13572,1.13872,1.12896,1.12953,109508
2016.04.21,00:00,1.12953,1.13975,1.12693,1.12864,134114
2016.04.22,00:00,1.12861,1.13078,1.12174,1.12243,125441
2016.04.25,00:00,1.12175,1.12776,1.12174,1.12662,110493
2016.04.26,00:00,1.12664,1.13388,1.12555,1.12949,113624
2016.04.27,00:00,1.12949,1.13606,1.12711,1.13194,121131
2016.04.28,00:00,1.13198,1.13672,1.12955,1.13507,144371
2016.04.29,00:00,1.13502,1.14585,1.13471,1.14468,144710
2016.05.02,00:00,1.14607,1.15356,1.14475,1.15336,111382
2016.05.03,00:00,1.15336,1.16155,1.14949,1.14956,120188
2016.05.04,00:00,1.14957,1.15287,1.14655,1.14857,119060
2016.05.05,00:00,1.14856,1.14930,1.13852,1.14044,98670
2016.05.06,00:00,1.14045,1.14785,1.13858,1.14002,106412
2016.05.09,00:00,1.13956,1.14190,1.13746,1.13815,92478
2016.05.10,00:00,1.13816,1.14092,1.13579,1.13709,91187
2016.05.11,00:00,1.13708,1.14457,1.13683,1.14256,81719
2016.05.12,00:00,1.14254,1.14285,1.13703,1.13748,86169
2016.05.13,00:00,1.13742,1.13789,1.12822,1.13049,100105
2016.05.16,00:00,1.13118,1.13416,1.13015,1.13186,70034
2016.05.17,00:00,1.13185,1.13477,1.13010,1.13107,84721
2016.05.18,00:00,1.13105,1.13155,1.12141,1.12151,100600
2016.05.19,00:00,1.12148,1.12294,1.11793,1.12019,105051
2016.05.20,00:00,1.12014,1.12365,1.11956,1.12197,76969
2016.05.23,00:00,1.12075,1.12421,1.11869,1.12181,79543
2016.05.24,00:00,1.12181,1.12262,1.11317,1.11385,92242
2016.05.25,00:00,1.11385,1.11662,1.11282,1.11523,87204
2016.05.26,00:00,1.11524,1.12159,1.11488,1.11918,88457
2016.05.27,00:00,1.11918,1.12000,1.11102,1.11103,83855
2016.05.30,00:00,1.11123,1.11439,1.10973,1.11348,46655
2016.05.31,00:00,1.11341,1.11727,1.11215,1.11296,101097
2016.06.01,00:00,1.11297,1.11933,1.11134,1.11863,105810
2016.06.02,00:00,1.11865,1.12194,1.11446,1.11505,100046
2016.06.03,00:00,1.11505,1.13732,1.11360,1.13657,122682
2016.06.06,00:00,1.13554,1.13919,1.13256,1.13532,110837
2016.06.07,00:00,1.13529,1.13796,1.13380,1.13557,92972
2016.06.08,00:00,1.13560,1.14099,1.13534,1.13940,94028
2016.06.09,00:00,1.13936,1.14147,1.13049,1.13154,104410
2016.06.10,00:00,1.13156,1.13207,1.12446,1.12497,106318
2016.06.13,00:00,1.12507,1.13023,1.12313,1.12897,124924
2016.06.14,00:00,1.12891,1.12976,1.11882,1.12062,113625
2016.06.15,00:00,1.12065,1.12972,1.11890,1.12592,110258
2016.06.16,00:00,1.12592,1.12942,1.11302,1.12241,141766
2016.06.17,00:00,1.12236,1.12957,1.12217,1.12730,108965
2016.06.20,00:00,1.13305,1.13817,1.13010,1.13120,114164
2016.06.21,00:00,1.13115,1.13488,1.12411,1.12426,104949
2016.06.22,00:00,1.12422,1.13369,1.12359,1.12950,99006
2016.06.23,00:00,1.12952,1.14204,1.12918,1.13818,130953
2016.06.24,00:00,1.13793,1.14263,1.09109,1.10901,237416
2016.06.27,00:00,1.10022,1.10832,1.09703,1.10231,158881
2016.06.28,00:00,1.10236,1.11112,1.10098,1.10626,121128
2016.06.29,00:00,1.10629,1.11297,1.10487,1.11225,121431
2016.06.30,00:00,1.11228,1.11539,1.10235,1.11064,137394
2016.07.01,00:00,1.11058,1.11688,1.10714,1.11364,106931
2016.07.04,00:00,1.11235,1.11588,1.10973,1.11521,64912
2016.07.05,00:00,1.11521,1.11858,1.10617,1.10749,96413
2016.07.06,00:00,1.10752,1.11110,1.10285,1.11000,122765
2016.07.07,00:00,1.10997,1.11067,1.10520,1.10614,102175
2016.07.08,00:00,1.10615,1.11194,1.10012,1.10496,101845
2016.07.11,00:00,1.10497,1.10740,1.10152,1.10568,98868
2016.07.12,00:00,1.10569,1.11253,1.10514,1.10597,101842
2016.07.13,00:00,1.10599,1.11191,1.10415,1.10890,98632
2016.07.14,00:00,1.10879,1.11642,1.10847,1.11176,117993
2016.07.15,00:00,1.11175,1.11483,1.10247,1.10294,113410
2016.07.18,00:00,1.10485,1.10836,1.10369,1.10749,86961
2016.07.19,00:00,1.10745,1.10797,1.09992,1.10204,88315
2016.07.20,00:00,1.10204,1.10296,1.09808,1.10133,89238
2016.07.21,00:00,1.10129,1.10589,1.09786,1.10252,110973
2016.07.22,00:00,1.10245,1.10401,1.09545,1.09753,93108
2016.07.25,00:00,1.09722,1.09980,1.09512,1.09943,80174
2016.07.26,00:00,1.09946,1.10289,1.09773,1.09859,90351
2016.07.27,00:00,1.09851,1.10640,1.09542,1.10576,102028
2016.07.28,00:00,1.10570,1.11187,1.10508,1.10759,98485
2016.07.29,00:00,1.10753,1.11964,1.10716,1.11718,116371
2016.08.01,00:00,1.11709,1.11826,1.11543,1.11602,85874
2016.08.02,00:00,1.11604,1.12328,1.11563,1.12216,104765
2016.08.03,00:00,1.12215,1.12259,1.11397,1.11479,78958
2016.08.04,00:00,1.11480,1.11555,1.11131,1.11274,94245
2016.08.05,00:00,1.11275,1.11604,1.10450,1.10847,91577
2016.08.08,00:00,1.10803,1.11042,1.10712,1.10870,82215
2016.08.09,00:00,1.10868,1.11217,1.10697,1.11155,88371
2016.08.10,00:00,1.11158,1.11893,1.11109,1.11742,87393
2016.08.11,00:00,1.11745,1.11905,1.11344,1.11362,77960
2016.08.12,00:00,1.11361,1.12204,1.11303,1.11614,81186
2016.08.15,00:00,1.11654,1.12028,1.11526,1.11823,63698
2016.08.16,00:00,1.11815,1.13216,1.11766,1.12773,96935
2016.08.17,00:00,1.12773,1.13149,1.12397,1.12874,90838
2016.08.18,00:00,1.12879,1.13655,1.12834,1.13527,98446
2016.08.19,00:00,1.13526,1.13586,1.13033,1.13242,84471
2016.08.22,00:00,1.13138,1.13298,1.12702,1.13193,81001
2016.08.23,00:00,1.13191,1.13544,1.13026,1.13039,77724
2016.08.24,00:00,1.13042,1.13106,1.12444,1.12629,86809
2016.08.25,00:00,1.12627,1.12966,1.12583,1.12833,65275
2016.08.26,00:00,1.12827,1.13397,1.11800,1.11913,101771
2016.08.29,00:00,1.11818,1.12070,1.11572,1.11878,80367
2016.08.30,00:00,1.11878,1.11915,1.11313,1.11413,82897
2016.08.31,00:00,1.11416,1.11647,1.11222,1.11567,91550
2016.09.01,00:00,1.11564,1.12043,1.11268,1.11958,93073
2016.09.02,00:00,1.11957,1.12513,1.11495,1.11554,102087
2016.09.05,00:00,1.11554,1.11815,1.11386,1.11463,66872
2016.09.06,00:00,1.11463,1.12622,1.11400,1.12543,99844
2016.09.07,00:00,1.12544,1.12701,1.12278,1.12382,95313
2016.09.08,00:00,1.12380,1.13261,1.12336,1.12592,109076
2016.09.09,00:00,1.12588,1.12843,1.11977,1.12306,103736
2016.09.12,00:00,1.12294,1.12676,1.12096,1.12328,113942
2016.09.13,00:00,1.12336,1.12596,1.12031,1.12184,109297
2016.09.14,00:00,1.12185,1.12733,1.12101,1.12483,99719
2016.09.15,00:00,1.12480,1.12824,1.12183,1.12424,107446
2016.09.16,00:00,1.12410,1.12492,1.11488,1.11552,96306
2016.09.19,00:00,1.11527,1.11970,1.11500,1.11729,80029
2016.09.20,00:00,1.11727,1.12127,1.11490,1.11496,93700
2016.09.21,00:00,1.11497,1.11956,1.11222,1.11874,122217
2016.09.22,00:00,1.11873,1.12564,1.11841,1.12070,96640
2016.09.23,00:00,1.12067,1.12398,1.11931,1.12273,88639
2016.09.26,00:00,1.12239,1.12783,1.12204,1.12527,88544
2016.09.27,00:00,1.12526,1.12580,1.11902,1.12138,99808
2016.09.28,00:00,1.12138,1.12361,1.11810,1.12161,99421
2016.09.29,00:00,1.12159,1.12490,1.11960,1.12206,104763
2016.09.30,00:00,1.12201,1.12498,1.11525,1.12370,124827
2016.10.03,00:00,1.12327,1.12428,1.12044,1.12101,79736
2016.10.04,00:00,1.12100,1.12379,1.11372,1.12027,112890
2016.10.05,00:00,1.12029,1.12325,1.11889,1.12034,99049
2016.10.06,00:00,1.12037,1.12117,1.11391,1.11490,85997
2016.10.07,00:00,1.11484,1.12043,1.11035,1.11993,147356
2016.10.10,00:00,1.11876,1.12026,1.11306,1.11379,80112
2016.10.11,00:00,1.11379,1.11416,1.10482,1.10526,109599
2016.10.12,00:00,1.10526,1.10668,1.10037,1.10060,107757
2016.10.13,00:00,1.10060,1.10567,1.09845,1.10548,117291
2016.10.14,00:00,1.10543,1.10575,1.09695,1.09714,110001
2016.10.17,00:00,1.09691,1.10071,1.09629,1.09982,88567
2016.10.18,00:00,1.09985,1.10255,1.09692,1.09798,90026
2016.10.19,00:00,1.09799,1.10039,1.09541,1.09728,90092
2016.10.20,00:00,1.09728,1.10386,1.09150,1.09283,97180
2016.10.21,00:00,1.09285,1.09290,1.08583,1.08798,92632
2016.10.24,00:00,1.08814,1.08989,1.08588,1.08810,60341
2016.10.25,00:00,1.08806,1.09041,1.08503,1.08874,101957
2016.10.26,00:00,1.08873,1.09457,1.08736,1.09072,102901
2016.10.27,00:00,1.09068,1.09414,1.08816,1.08944,107553
2016.10.28,00:00,1.08948,1.09908,1.08921,1.09839,116769
2016.10.31,00:00,1.09865,1.09894,1.09351,1.09758,91002
2016.11.01,00:00,1.09759,1.10683,1.09593,1.10559,105092
2016.11.02,00:00,1.10581,1.11224,1.10487,1.10944,116480
2016.11.03,00:00,1.10950,1.11252,1.10589,1.11049,113041
2016.11.04,00:00,1.11049,1.11391,1.10791,1.11380,108965
2016.11.07,00:00,1.10824,1.11095,1.10266,1.10395,108673
2016.11.08,00:00,1.10395,1.10663,1.10081,1.10243,97544
2016.11.09,00:00,1.10243,1.12986,1.09062,1.09083,237288
2016.11.10,00:00,1.09085,1.09529,1.08642,1.08905,151849
2016.11.11,00:00,1.08907,1.09225,1.08298,1.08588,140939
2016.11.14,00:00,1.08358,1.08394,1.07083,1.07361,151575
2016.11.15,00:00,1.07361,1.08158,1.07134,1.07214,134236
2016.11.16,00:00,1.07211,1.07588,1.06653,1.06895,126861
2016.11.17,00:00,1.06897,1.07448,1.06192,1.06253,124505
2016.11.18,00:00,1.06255,1.06422,1.05684,1.05880,142304
2016.11.21,00:00,1.05911,1.06484,1.05778,1.06266,130783
2016.11.22,00:00,1.06266,1.06571,1.05830,1.06249,122369
2016.11.23,00:00,1.06250,1.06429,1.05254,1.05521,122954
2016.11.24,00:00,1.05522,1.05846,1.05173,1.05512,101231
2016.11.25,00:00,1.05512,1.06267,1.05377,1.05900,124288
2016.11.28,00:00,1.06043,1.06847,1.05628,1.06123,130869
2016.11.29,00:00,1.06128,1.06537,1.05642,1.06485,120912
2016.11.30,00:00,1.06486,1.06658,1.05518,1.05869,139402
2016.12.01,00:00,1.05870,1.06679,1.05838,1.06608,136759
2016.12.02,00:00,1.06602,1.06892,1.06243,1.06706,127638
2016.12.05,00:00,1.05954,1.07954,1.05042,1.07631,162146
2016.12.06,00:00,1.07631,1.07846,1.06976,1.07163,112209
2016.12.07,00:00,1.07171,1.07675,1.07091,1.07519,101318
2016.12.08,00:00,1.07519,1.08724,1.05964,1.06130,135735
2016.12.09,00:00,1.06130,1.06290,1.05301,1.05568,111084
2016.12.12,00:00,1.05382,1.06509,1.05246,1.06331,118035
2016.12.13,00:00,1.06332,1.06663,1.06030,1.06236,114128
2016.12.14,00:00,1.06235,1.06691,1.04954,1.05327,131499
2016.12.15,00:00,1.05328,1.05383,1.03657,1.04123,169108
2016.12.16,00:00,1.04120,1.04733,1.03999,1.04508,111168
2016.12.19,00:00,1.04363,1.04786,1.03917,1.04013,107060
2016.12.20,00:00,1.04015,1.04172,1.03515,1.03856,106063
2016.12.21,00:00,1.03853,1.04504,1.03817,1.04226,96222
2016.12.22,00:00,1.04225,1.04985,1.04217,1.04343,95954
2016.12.23,00:00,1.04345,1.04681,1.04258,1.04552,69477
2016.12.26,00:00,1.04631,1.04650,1.04352,1.04505,45106
2016.12.27,00:00,1.04499,1.04626,1.04315,1.04543,67399
2016.12.28,00:00,1.04537,1.04790,1.03714,1.04100,83255
2016.12.29,00:00,1.04101,1.04931,1.04076,1.04876,99234
2016.12.30,00:00,1.04864,1.06506,1.04819,1.05166,138758
2017.01.02,00:00,1.05146,1.05227,1.04476,1.04535,87056
2017.01.03,00:00,1.04529,1.04894,1.03395,1.04039,113229
2017.01.04,00:00,1.04040,1.04990,1.03892,1.04870,118700
2017.01.05,00:00,1.04872,1.06145,1.04803,1.06047,148520
2017.01.06,00:00,1.06042,1.06199,1.05243,1.05303,123777
2017.01.09,00:00,1.05292,1.05821,1.05101,1.05716,105137
2017.01.10,00:00,1.05726,1.06263,1.05502,1.05523,122698
2017.01.11,00:00,1.05539,1.06222,1.04530,1.05808,154465
2017.01.12,00:00,1.05813,1.06840,1.05707,1.06107,156353
2017.01.13,00:00,1.06108,1.06725,1.05954,1.06384,125126
2017.01.16,00:00,1.06266,1.06349,1.05786,1.05962,103662
2017.01.17,00:00,1.05962,1.07186,1.05952,1.07122,152489
2017.01.18,00:00,1.07123,1.07143,1.06277,1.06277,120189
2017.01.19,00:00,1.06280,1.06760,1.05885,1.06629,134272
2017.01.20,00:00,1.06620,1.07087,1.06245,1.07034,132507
2017.01.23,00:00,1.06985,1.07684,1.06933,1.07628,123937
2017.01.24,00:00,1.07631,1.07741,1.07197,1.07295,111544
2017.01.25,00:00,1.07294,1.07691,1.07105,1.07457,107899
2017.01.26,00:00,1.07461,1.07648,1.06569,1.06813,114721
2017.01.27,00:00,1.06814,1.07243,1.06576,1.06960,105289
2017.01.30,00:00,1.07135,1.07394,1.06196,1.06922,109340
2017.01.31,00:00,1.06929,1.08116,1.06840,1.07967,147782
2017.02.01,00:00,1.07963,1.08067,1.07295,1.07668,127287
2017.02.02,00:00,1.07667,1.08280,1.07553,1.07566,134644
2017.02.03,00:00,1.07572,1.07969,1.07107,1.07845,129749
2017.02.06,00:00,1.07898,1.07898,1.07049,1.07486,111258
2017.02.07,00:00,1.07486,1.07495,1.06554,1.06820,113669
2017.02.08,00:00,1.06819,1.07133,1.06399,1.06973,112643
2017.02.09,00:00,1.06974,1.07089,1.06502,1.06533,103916
2017.02.10,00:00,1.06538,1.06670,1.06069,1.06376,104883
2017.02.13,00:00,1.06333,1.06577,1.05914,1.05968,91777
2017.02.14,00:00,1.05969,1.06327,1.05604,1.05765,101097
2017.02.15,00:00,1.05752,1.06084,1.05205,1.05987,104689
2017.02.16,00:00,1.05987,1.06785,1.05900,1.06719,107748
2017.02.17,00:00,1.06722,1.06758,1.06046,1.06101,95999
2017.02.20,00:00,1.06068,1.06322,1.06025,1.06102,74085
2017.02.21,00:00,1.06104,1.06144,1.05251,1.05351,94982
2017.02.22,00:00,1.05352,1.05732,1.04929,1.05580,113911
2017.02.23,00:00,1.05578,1.05944,1.05368,1.05809,104081
2017.02.24,00:00,1.05810,1.06172,1.05558,1.05565,102755
2017.02.27,00:00,1.05618,1.06296,1.05509,1.05853,94477
2017.02.28,00:00,1.05851,1.06293,1.05677,1.05753,110354
2017.03.01,00:00,1.05756,1.05886,1.05134,1.05463,128738
2017.03.02,00:00,1.05460,1.05503,1.04941,1.05049,107363
2017.03.03,00:00,1.05050,1.06230,1.05014,1.06181,111081
2017.03.06,00:00,1.06044,1.06392,1.05740,1.05792,88728
2017.03.07,00:00,1.05791,1.06017,1.05575,1.05652,79091
2017.03.08,00:00,1.05654,1.05732,1.05340,1.05390,88122
2017.03.09,00:00,1.05390,1.06143,1.05242,1.05750,115785
2017.03.10,00:00,1.05750,1.06982,1.05715,1.06691,111199
2017.03.13,00:00,1.06829,1.07135,1.06514,1.06530,99851
2017.03.14,00:00,1.06529,1.06618,1.05992,1.06074,93300
2017.03.15,00:00,1.06073,1.07391,1.06038,1.07355,110125
2017.03.16,00:00,1.07355,1.07732,1.07049,1.07708,112919
2017.03.17,00:00,1.07709,1.07816,1.07268,1.07356,91225
2017.03.20,00:00,1.07372,1.07764,1.07244,1.07357,76986
2017.03.21,00:00,1.07357,1.08184,1.07184,1.08055,104774
2017.03.22,00:00,1.08055,1.08239,1.07750,1.07918,102194
2017.03.23,00:00,1.07922,1.08041,1.07671,1.07820,98104
2017.03.24,00:00,1.07814,1.08172,1.07596,1.08030,89595
2017.03.27,00:00,1.08289,1.09052,1.08264,1.08634,93156
2017.03.28,00:00,1.08633,1.08718,1.07980,1.08108,79758
2017.03.29,00:00,1.08108,1.08257,1.07391,1.07646,87302
2017.03.30,00:00,1.07643,1.07687,1.06710,1.06736,83935
2017.03.31,00:00,1.06736,1.07011,1.06508,1.06570,84794
2017.04.03,00:00,1.06609,1.06804,1.06416,1.06687,69296
2017.04.04,00:00,1.06686,1.06763,1.06349,1.06716,63898
2017.04.05,00:00,1.06716,1.06882,1.06339,1.06618,72836
2017.04.06,00:00,1.06617,1.06833,1.06282,1.06430,71493
2017.04.07,00:00,1.06431,1.06657,1.05799,1.05906,86737
2017.04.10,00:00,1.05872,1.06058,1.05689,1.05944,55113
2017.04.11,00:00,1.05942,1.06292,1.05778,1.06034,60827
2017.04.12,00:00,1.06033,1.06743,1.05880,1.06636,67482
2017.04.13,00:00,1.06636,1.06768,1.06083,1.06120,66242
2017.04.14,00:00,1.06120,1.06287,1.06051,1.06092,159632
2017.04.17,00:00,1.06123,1.06696,1.06019,1.06419,53266
2017.04.18,00:00,1.06402,1.07352,1.06362,1.07300,84819
2017.04.19,00:00,1.07292,1.07361,1.06989,1.07085,65276
2017.04.20,00:00,1.07088,1.07768,1.07077,1.07157,67089
2017.04.21,00:00,1.07158,1.07373,1.06815,1.07252,65814
2017.04.24,00:00,1.08997,1.09035,1.08201,1.08663,98873
2017.04.25,00:00,1.08660,1.09491,1.08506,1.09246,74084
2017.04.26,00:00,1.09245,1.09500,1.08548,1.09025,91767
2017.04.27,00:00,1.09026,1.09320,1.08509,1.08704,87018
2017.04.28,00:00,1.08702,1.09465,1.08562,1.08984,83892
2017.05.01,00:00,1.08903,1.09229,1.08833,1.08972,52966
2017.05.02,00:00,1.08978,1.09322,1.08873,1.09285,70012
2017.05.03,00:00,1.09282,1.09361,1.08819,1.08839,77129
2017.05.04,00:00,1.08837,1.09862,1.08742,1.09835,85287
2017.05.05,00:00,1.09834,1.09982,1.09474,1.09977,79287
2017.05.08,00:00,1.10147,1.10157,1.09156,1.09226,81527
2017.05.09,00:00,1.09227,1.09326,1.08627,1.08717,77276
2017.05.10,00:00,1.08718,1.08973,1.08525,1.08664,74095
2017.05.11,00:00,1.08664,1.08921,1.08382,1.08600,69543
2017.05.12,00:00,1.08602,1.09335,1.08549,1.09304,71301
2017.05.15,00:00,1.09309,1.09886,1.09218,1.09740,63086
2017.05.16,00:00,1.09742,1.10964,1.09721,1.10813,72241
2017.05.17,00:00,1.10813,1.11613,1.10792,1.11571,84545
2017.05.18,00:00,1.11572,1.11710,1.10749,1.11012,103417
2017.05.19,00:00,1.11012,1.12110,1.10952,1.12054,69624
2017.05.22,00:00,1.11963,1.12626,1.11606,1.12363,70811
2017.05.23,00:00,1.12361,1.12673,1.11742,1.11817,89632
2017.05.24,00:00,1.11816,1.12192,1.11677,1.12175,83093
2017.05.25,00:00,1.12175,1.12495,1.11928,1.12092,66411
2017.05.26,00:00,1.12093,1.12337,1.11597,1.11766,71320
2017.05.29,00:00,1.11673,1.11891,1.11610,1.11615,43934
2017.05.30,00:00,1.11621,1.12045,1.11089,1.11837,74041
2017.05.31,00:00,1.11838,1.12513,1.11637,1.12421,76842
2017.06.01,00:00,1.12421,1.12559,1.12014,1.12114,64603
2017.06.02,00:00,1.12114,1.12842,1.12042,1.12823,63657
2017.06.05,00:00,1.12700,1.12829,1.12334,1.12531,54738
2017.06.06,00:00,1.12532,1.12831,1.12396,1.12754,63498
2017.06.07,00:00,1.12754,1.12818,1.12033,1.12545,73257
2017.06.08,00:00,1.12544,1.12684,1.11943,1.12113,83329
2017.06.09,00:00,1.12113,1.12359,1.11656,1.11947,85525
2017.06.12,00:00,1.12055,1.12313,1.11911,1.12009,57747
2017.06.13,00:00,1.12011,1.12241,1.11845,1.12098,55160
2017.06.14,00:00,1.12099,1.12949,1.11922,1.12163,94771
2017.06.15,00:00,1.12164,1.12277,1.11313,1.11438,84713
2017.06.16,00:00,1.11438,1.12008,1.11377,1.11925,63430
2017.06.19,00:00,1.12043,1.12120,1.11423,1.11478,58631
2017.06.20,00:00,1.11478,1.11641,1.11181,1.11328,66727
2017.06.21,00:00,1.11330,1.11682,1.11265,1.11671,61409
2017.06.22,00:00,1.11670,1.11771,1.11385,1.11508,58556
2017.06.23,00:00,1.11505,1.12080,1.11444,1.11936,50581
2017.06.26,00:00,1.11948,1.12190,1.11709,1.11801,61040
2017.06.27,00:00,1.11800,1.13485,1.11782,1.13370,87642
2017.06.28,00:00,1.13367,1.13896,1.12907,1.13767,108963
2017.06.29,00:00,1.13763,1.14446,1.13735,1.14389,95751
2017.06.30,00:00,1.14388,1.14444,1.13913,1.14185,94626
2017.07.03,00:00,1.14161,1.14259,1.13543,1.13631,68071
2017.07.04,00:00,1.13632,1.13761,1.13353,1.13406,68053
2017.07.05,00:00,1.13394,1.13677,1.13116,1.13492,79838
2017.07.06,00:00,1.13500,1.14239,1.13290,1.14213,80639
2017.07.07,00:00,1.14216,1.14389,1.13788,1.13985,84404
2017.07.10,00:00,1.13967,1.14172,1.13809,1.13985,57700
2017.07.11,00:00,1.13980,1.14788,1.13820,1.14659,74093
2017.07.12,00:00,1.14659,1.14886,1.13909,1.14107,95755
2017.07.13,00:00,1.14106,1.14550,1.13696,1.13965,87263
2017.07.14,00:00,1.13964,1.14710,1.13906,1.14662,81606
2017.07.17,00:00,1.14669,1.14862,1.14340,1.14772,73296
2017.07.18,00:00,1.14772,1.15824,1.14706,1.15534,109510
2017.07.19,00:00,1.15533,1.15553,1.15091,1.15137,76349
2017.07.20,00:00,1.15136,1.16572,1.14784,1.16287,116289
